er,ks2,ks3,ks4,ks_fp,of,qmax,tm,parc_chateau,centre_sully,gare_sully,caserne_pompiers
0.627623363038059,27.2517090732837,28.0856082543451,32.2165044972533,8.25453759400407,0.0999181772259995,12446.847068314,457222.326751245,0.39792995080713794,0.6074544628375439,0.0010368817995406198,0.00100643577939478
0.926093976396136,28.2939419016941,29.5706910127355,34.897814642326,10.6583817459003,0.0823908439465799,24032.7992293029,397110.82570821,0.6235973723063759,0.8633571652062209,0.0010446400378794699,0.0010073085052394
0.479023117446573,23.6511046399595,36.2497917739721,23.5153492129827,14.2504254570801,-0.0521519688731991,15689.2570745079,858949.852320689,0.5029445602404969,0.7237583144887879,0.00110592884497616,0.00100894567023694
0.723157771631377,30.6799178611906,38.8827281258209,36.7679192940006,6.35166213587625,0.0849783465212211,11027.697507144,639854.482746667,0.309410974056352,0.49934984852350506,0.00103317564809045,0.0010059575302232401
0.202715007323073,36.1365660301223,36.5275018892623,24.058492375249,8.31500750026316,-0.179710408443585,22047.1863950128,318408.408866036,0.849352717495081,1.0948328519202601,0.00103237104680188,0.00100584887924768
0.034395908112172,25.4647835274925,36.8529054075899,29.2998391692899,18.0310553806252,-0.0108461605252698,9349.97814732557,362804.171124356,0.000966798644752134,0.00111067502184365,0.0010843646005831,0.0010089509419754698
0.145235217637615,28.6349380201194,36.6001756156515,33.1616011517169,7.35637941733468,0.134405063700303,24148.4118455634,708520.989479783,0.8997882292699521,1.15497045030615,0.00103977307143015,0.0010067810633880901
0.678975352388574,35.8691480325907,40.6145208557462,19.7087945426954,8.73297133000451,0.0477691070581786,7664.9989440986,448212.203498181,0.16639275685357,0.341042142131966,0.0010383188051172401,0.00100661055093045
0.277830333102494,32.8376014223835,43.5644733220106,20.7254595077597,11.8215177744848,-0.153058527247235,18594.0394707578,180703.75486551,0.736339718452239,0.967045562784352,0.00103611912587944,0.0010063414680228698
0.940041770376265,20.6441131535778,35.6005167261185,21.7634947728785,10.2850898632943,-0.124096410924476,10629.9969600365,829322.123484047,0.218148400892573,0.40996133928465905,0.0010641469492837302,0.0010086956707659
0.608804794865195,33.5504326110659,43.2686256594025,20.0747639906779,13.2193112998083,-0.0515633601793088,16571.852753357,287164.412639082,0.683809880700555,0.908683363973943,0.00104920248165312,0.0010077395160175099
0.511615709631704,23.6190127140563,36.3688579798257,18.3381295965984,12.575724561899,0.039715329546947,13224.7480994286,414376.385571527,0.503246412336047,0.713271181195565,0.00105569702689695,0.0010082415040139
0.477197367401095,31.0379257686622,45.8671052733855,32.6486662970856,8.47415817661095,0.0250670201442204,12395.8417009916,378834.354635431,0.342642838493015,0.536346335280882,0.00103473953394855,0.00100616423801721
0.0281850137407891,25.6450496735564,39.6455028834892,34.0549194539338,7.01648005000898,-0.141204616374522,3497.01928077592,671828.394749703,0.000966798644752134,0.00104720555281595,0.0010370869264252599,0.00100646077161301
0.0888498855670914,18.0351893859683,30.5257284437632,37.8773029933823,14.8688298101013,-0.138808377157338,11383.6282447069,396433.252122693,0.0322840579730768,0.0956936076203063,0.00106786752769583,0.00100882702478246
0.410842979092849,21.8977780707739,30.7094246920804,34.9926187551673,14.9812690666271,-0.157487750243302,9247.66903587757,345373.160241133,0.000966798644752134,0.00108165265687507,0.00106306322394854,0.0010086535086479699
0.496539620582014,29.131336297188,34.1949765140517,34.1267802838655,11.7158223289461,0.158848336543888,21627.0223668981,455694.232092697,0.641968515797445,0.879079169692456,0.00105443311676676,0.00100815342544445
0.315375450119842,33.4136301082373,27.5235885062534,21.1622805516375,13.0328110015311,0.0818033475287259,24488.773185879,295510.620773944,0.8089467237602951,1.05919334114587,0.00104980890123597,0.0010077917296635699
0.0371656120205298,25.0837071992224,37.1784455689136,27.8766014355049,16.9775822997419,-0.060690569263976,20408.1251084059,699716.320914374,0.6857379816154789,0.9169504876584291,0.00111974963833777,0.00100894801220312
0.57496595634683,23.9824265195755,36.1069328953885,28.4051343671652,18.2940280223289,-0.0655406344857998,8499.0968061164,470693.169017646,0.000966798644752134,0.0011349082040392599,0.00110185642130638,0.00100895018399689
0.883254155354109,24.1902717647189,46.126907465104,27.3766151877213,19.4077150237211,-0.0790689870434813,13752.494257526,771337.680097465,0.21500973611727398,0.402155010269076,0.0011579780431129,0.0010089529049916801
0.984024208548479,24.2233189138165,30.1476531118341,35.6656605245778,6.5506303994474,-0.127413449692447,21665.0414384929,522880.659648409,0.689258366973369,0.9589146717252081,0.00103146399372604,0.00100572361389965
0.681408345463918,24.491948533156,43.6902658885485,30.1165101971803,5.47512627142714,-0.161240344950184,19108.6996724508,93309.2532312736,0.7215837948861701,0.9632041142254829,0.00102144842496192,0.0010041930249606401
0.469804476054152,23.4094681984093,43.2241288448265,19.1690802337555,5.00659489389393,0.0379252531365492,8333.74577157153,559747.74621037,0.31137880090027303,0.506337464996293,0.00102677731291362,0.0010050414852669802
0.837093937259633,37.235339318011,38.752174098175,25.1236897434201,9.02935962222517,0.0670233079276979,3119.76956279343,724161.839550843,0.000966798644752134,0.00106509009569767,0.0010506857575853699,0.00100786366335711
0.847427431630204,33.3604159253975,41.6712577487575,21.3500030691549,18.8587988272938,-0.198459195939079,22777.2484748974,235251.16716057,0.7846148626315741,1.01688128248122,0.00107024522933701,0.00100888952579603
0.735325426995056,22.3112774000783,40.2850447083125,36.5478762502922,19.8856116115407,-0.166244359403756,7365.09518704331,516863.8326441,0.000966798644752134,0.00116673521360687,0.00112454466741445,0.00100895292651768
0.866529686911264,34.5756749042077,40.5948865376599,20.7767564066546,10.8500988838926,0.120566127022635,19645.1685676225,431874.939023519,0.74941283271482,0.9861970912131421,0.00104753947226248,0.00100758888464647
0.462842759719351,24.2127339891298,43.5353300894983,37.3503475242387,11.0394887431699,0.0215914864011109,16191.659756578,572942.753624996,0.47226461384833396,0.6896064107969541,0.00105668367592925,0.0010083054227718199
0.275824298340827,19.709769890802,33.7160017645126,19.1986496054241,9.8122855679458,-0.0107614559921436,18849.3447643556,801763.37298895,0.6714908459834039,0.905373279411354,0.0010594344114884802,0.0010084693874825301
0.128996298658429,28.5990467274515,39.6384205764486,29.8693311154004,14.6624173977249,0.0125760909420438,6292.58305676561,282321.6214939,0.000966798644752134,0.0010720849756334198,0.00105592909196164,0.00100825843179485
0.10376767088566,20.5545891025523,28.7867406604951,19.3158003539918,19.6469785805268,0.137714912681561,5715.55056538107,411170.440765205,0.000966798644752134,0.0011389763198024,0.00110476079078499,0.0010089509914461099
0.638991478829645,29.7493785920227,46.2771244379366,19.4534277614998,14.3607022694801,0.0577957723847591,24354.9346723403,243935.078905955,0.8154895004389471,1.05149736806492,0.00105102022275085,0.0010078938772614
0.0135874186025467,32.9072926484607,31.6269262454566,36.7176496404828,10.0816320423235,-0.151338270765077,21839.9876109171,321053.474069276,0.7065503330995441,0.9548693736474809,0.00103852409059903,0.0010066354654232699
0.100001896677772,22.8087943892507,39.3772800942976,24.9390869285958,12.5925742576737,-0.0958167864795774,17416.8547096271,582021.47948085,0.606735830735915,0.8318478918796991,0.0010688614469542901,0.0010088514169596
0.68490538854152,30.8276329754526,34.039907236984,20.1640928659495,16.414179407279,-0.0658498059513978,3325.25677251397,745180.710018289,0.000966798644752134,0.0011599533881014301,0.00111975788250281,0.00100894863924495
0.850601023160853,34.4039714083262,45.2590833073854,26.1368400681857,17.0175426287542,0.168785238303803,14548.5368131096,364244.226893502,0.367146552541898,0.557470310056916,0.00107989526780983,0.00100894771581224
0.931109937317669,19.1339189506182,31.2748470400786,25.2506315782387,19.6808768752776,0.0746055933996104,21573.4249599488,315151.108742311,0.6120125623248069,0.8491560414033249,0.00109000928120361,0.0010089501819858099
0.130415833945386,25.9300494546583,40.1080176806543,33.580696333698,16.4174310898222,-0.147516070315149,5639.69452935411,722385.560839666,0.000966798644752134,0.00115432705428281,0.00111575200403167,0.00100894862306515
0.526519167445833,32.7418938083667,33.4987654745206,23.3955125573277,9.64521124672494,0.13021623089686,7810.92837630725,428218.602975592,0.0769945309438168,0.226010818165089,0.0010416773585195,0.00100699589647338
0.427055780232185,34.8683225532807,46.0877446819423,27.4951151720667,12.2191748102405,0.107727379782218,8805.15895177657,270400.916300344,0.0122716825449273,0.0023215680327080697,0.00104364201768259,0.00100720683715994
0.68626459427434,34.7195077263098,35.9075654803449,19.3779301540274,11.318712797286,-0.0344292036347091,5189.42880747793,775162.186592793,0.000966798644752134,0.00109118368874706,0.0010701282908047599,0.00100887936679374
0.680759805551264,36.652683090535,29.5230829798896,24.6288561171759,15.8524425308011,0.0664629033746198,3805.00583295198,376459.392317893,0.000966798644752134,0.00109402405095444,0.00107220265971751,0.00100891961175991
0.445207519611344,29.5589560276829,42.868696844941,35.1912939966889,8.15462917858851,-0.0153737905220129,21441.5641163201,599219.96823832,0.567367028735776,0.8156283132503059,0.0010410170160024801,0.00100692243518713
0.420240782530513,32.6902300903527,42.3610120244883,26.4733401226951,6.08076260882779,0.0277906845260411,9570.5138302343,368964.46823068,0.27241338662507697,0.45202665533978,0.00102718773482196,0.00100510369976592
0.164915428142063,37.4210082935402,42.9394979406847,24.3177019810583,8.99225939900032,0.0311979329702445,24060.8967758631,331979.21917379,0.905897300472141,1.1475289898786,0.00103529437147501,0.00100623596957479
0.25245066019427,19.5422706187842,35.1838628940424,25.4464258238021,15.7015198300954,-0.0916879559304565,10640.2191500249,170276.852177156,0.0431040907363324,0.130945017625484,0.00104882063082838,0.0010077074318969599
0.582359505695757,19.4517255134741,41.4708622648893,37.4112942386232,15.2691735037521,-0.076270787406154,16290.9383732048,140072.850805172,0.44527138077735207,0.659323204212609,0.00104329484204793,0.00100717195614847
0.0825078782204073,30.8410992979305,45.4514764989447,22.7019659159845,5.61983495408785,0.132180553889275,20472.7660530875,596932.851275566,1.1758113891244097,1.4093539370971,0.0010293156901189,0.00100541842603636
0.0961431011548266,29.0742129570991,31.1811107722437,36.7251683634939,13.1036947086395,-0.0392988700073212,23319.7670950317,784027.719827284,0.665516822592311,0.912890531339518,0.0010879155945755698,0.0010089445695154401
0.454542366543785,24.9792043872597,35.590207575243,24.6157958303951,11.4620316189353,0.0254589822803624,7873.73309268616,757649.132875335,0.0128365985148133,0.00108270902455421,0.00107030664912228,0.00100888314126771
0.916476933771744,37.6735522889625,42.2009571522986,20.2263328076946,15.5613068938849,0.174936677089613,10295.1127776206,435438.712026621,0.268812495865321,0.425878553776367,0.0010762273262152,0.00100894794413143
0.848865592598915,20.663753903429,35.4620478006452,19.493817410511,6.77040160287754,0.191033920495398,15232.8255043207,367797.680916486,0.5924018687377061,0.824714177340418,0.0010291180186572401,0.00100538990469218
0.908830857061781,26.2516216820618,40.2437065210287,19.4352482985193,16.0452149477939,-0.0365405276685953,15488.570690223,506955.536982746,0.576500291868004,0.7910971055132121,0.0010878449172078,0.00100894742469727
0.214568803043105,21.2483012688532,31.2594806244504,28.1113048205292,15.9399839279684,0.153308722786512,21987.8807786624,119253.421306884,0.628353103584293,0.8683828161978109,0.00104326676943991,0.0010071694083023
0.0935455734292045,33.6807169485977,28.3744533125823,26.8418392982753,18.6354135646776,-0.068250788047351,10949.6417750912,776861.965724882,0.0628039161275465,0.18216205795742899,0.0011483002414187302,0.00100894947702979
0.800638392757159,24.3477465606946,34.9723682060977,24.5893595873844,15.3613034670148,0.00671640939572826,15744.2960987124,505789.178893986,0.47296245908733503,0.6936852628732979,0.00108240322108548,0.00100894745796071
0.939830145552289,18.3723108676868,43.7610875570169,26.4418526932225,14.6107730888797,0.189924891488813,4715.93107094476,819243.702236109,0.000966798644752134,0.0011417608418096599,0.00110679367065651,0.00100894673085907
0.197502205968136,25.3064197316859,37.6197211689502,26.0607456826838,15.82302774649,0.018960262076743,22312.5536494683,852437.452421533,0.6834399645925779,0.9198797857325891,0.00112442792929625,0.00100894812223761
0.415536881606793,28.402138977712,29.9394132677,29.060191394859,16.9940038392623,0.0553981636432,13874.6975853681,659898.207635761,0.38121413845279,0.577628150213499,0.00111559751731345,0.00100894765672734
0.345047986501129,20.2730039641447,40.8852832474746,31.8931946854712,12.9453519060544,0.0941155121565797,8823.80137073761,248657.696146781,0.000966798644752134,0.00105779725602475,0.00104516256013948,0.0010073619343300099
0.196796292894054,24.2636208923347,42.037731229905,32.5871857999964,15.8049903821386,-0.0728894051184877,7990.33637736086,525867.773649466,0.000966798644752134,0.00111822887312043,0.00108985683557391,0.00100894795224434
0.464494765858166,30.0002871823125,41.3310117722442,27.0666056706337,19.7394310349366,0.105312096882798,14634.3147905301,409671.279175975,0.34590136523008197,0.541375535299953,0.00110551152690068,0.00100894998216006
0.783375937910751,32.9533435291937,40.4654447457939,30.2129317242559,14.6152719282766,0.147657785894535,16087.3065464133,158102.468115693,0.49741387435579204,0.7072287475148499,0.00104312080835355,0.00100715333952323
0.733743383861613,29.2022627485683,38.4894437972084,35.3715995665127,13.2225427363743,-0.162807562092692,12844.1906811642,321886.841200588,0.241119994023192,0.42390815323317,0.0010521534051684401,0.0010079838587844301
0.0361377994394861,30.381622853037,38.4610720045958,31.8138892696099,7.50489160172874,-0.188867965611815,21516.1516118543,621480.697030695,0.765886576637985,1.01194421128344,0.00103819247559006,0.00100659515894535
0.74312108141277,21.5553674842929,37.9510453980323,18.1451032789983,8.42157570641255,0.0739574008059688,22059.1173866536,790207.536122605,0.888260261913545,1.12698245456141,0.0010484610737186,0.00100767178843111
0.249235173346708,26.8477087568538,29.0580060167843,35.5585541166784,12.6524815004354,-0.10880729383193,21964.9826781838,451861.060089514,0.582880612467297,0.833105530315543,0.00105879172849064,0.00100843481234365
0.0153093032860197,25.4066335271299,40.2287591028726,24.3239549419284,18.9895003315108,0.0639007821190171,21711.5296744606,561281.842013012,0.755500029451712,0.98548356294492,0.00112138949409993,0.0010089520314404
0.920446783462306,23.2185673988797,28.0675434833067,21.6289547307184,12.7538320408086,0.169409300643951,19832.5837732805,608129.883436306,0.6435864487081489,0.884634973386385,0.0010714140412370699,0.00100890455198794
0.216847906755516,25.1056973294448,38.6385730350344,29.3392662423616,5.29939020295511,0.186610279997718,12699.0005889004,87377.1590975448,0.47351327071793103,0.688770103932171,0.00102129836283553,0.00100416802246245
0.171228937802836,26.2015260157362,40.3711233683024,24.8006423119875,18.4767471162824,-0.00405952010275795,14931.5292069493,238346.19950349,0.42441047500912005,0.6226084313907572,0.0010710535251463099,0.0010089044617705
0.37295509705483,32.4091493677255,29.0792969801789,33.8706835799338,6.43362863959279,-0.123971496263705,15771.4424067982,340192.874327747,0.49130614426407004,0.742280009955568,0.0010274284836436802,0.00100513993873929
0.561914040256757,34.1986213480635,43.9443567282427,34.3179651381914,8.41960052482667,0.140504320545122,10742.8791713673,733102.349992172,0.0247333220345599,0.0160286117127833,0.0010466512307827699,0.00100750478137134
0.585807519531809,28.6926420810446,30.1979107499681,26.5971359114302,17.9473817454639,-0.175323165225051,11955.0915478286,555522.415651173,0.14716789414032,0.33676696799212297,0.00111129329207731,0.00100895084230052
0.256193596984027,31.4728388607316,30.3499865660165,30.813039331343,6.25099780256744,0.013806324391067,17515.8338139961,755829.685302834,0.608438086310093,0.8600585656977341,0.00103476204612478,0.0010061667908171901
0.902279414880788,20.5929202779476,31.0290391334798,23.5559678548947,9.19960709781735,0.165089129247982,17481.2392703956,673056.886980443,0.534255627543856,0.7719564173601741,0.00104972418832124,0.00100778267559885
0.503745013186242,29.3209209750453,29.7364321892429,29.3620581095153,16.451257143534,0.196620272642002,24454.5570357554,376334.988739919,0.6668259012340729,0.9167941875235329,0.00107610103467782,0.0010089489663646
0.652985147304134,35.9508424640587,34.9049919150304,37.7844248259254,18.0029556473519,0.121610458800197,22228.3684883201,197650.917750216,0.6133756749450899,0.8430336457665241,0.0010605555700997401,0.0010085360075953698
0.240677814643132,30.4559251237288,40.5612844183575,25.8707693907386,14.6592983491952,-0.0167636811955832,14099.6865527225,160666.844585741,0.41301154686740704,0.614128015126464,0.0010432629329873,0.0010071683730639301
0.762825718442444,27.7903742039902,28.677300072033,32.5594363578036,19.00041169832,0.123145202128496,16917.6959435702,773038.861491472,0.536483903532402,0.7564349831013721,0.00115284754419076,0.0010089520076546
0.999699334703386,21.8136035876581,29.2161438874621,34.9667581670545,14.0998869270133,-0.114140195187368,11759.7135698679,96600.81122742,0.308571873522064,0.496492597972193,0.00103638312719666,0.0010063753444775698
0.611068944074214,30.3354151031934,43.0892728013825,19.2307966676215,10.1026685688784,-0.075950087762624,16066.8083053702,809403.087042294,0.6881948986683659,0.916361334001116,0.00106177573633969,0.00100859073669424
0.884627550840378,26.3556401866255,39.2158000388276,20.3919535554945,12.8048494196811,0.109622031500563,19127.1468745056,474791.596261793,0.68865414327217,0.9207001186750959,0.0010624304836183301,0.00100862329060616
0.697226679842221,31.9565203236649,36.3039243921405,24.9774893678445,8.9228428474057,-0.178876893827692,5804.72409922862,716196.730505367,0.000966798644752134,0.00106324325355897,0.00104929238972412,0.00100774529359854
0.521838818097953,27.9647449882142,33.5281526942877,28.3418207817618,6.73393293208443,0.0414349046829157,14519.431673537,807311.677179873,0.468971975061451,0.706114592603859,0.00103841122102487,0.00100662120414076
0.0859133770160843,35.6407515735785,36.0332113750745,23.6311940056924,15.8898537951196,0.0743623419626616,4186.82420518063,370319.180352838,0.000966798644752134,0.001094350715766,0.00107244275146251,0.00100892285576855
0.616494403428631,26.2770577270538,46.1488964559045,32.9654163751286,12.2907405205013,-0.107893541847263,22653.2367333928,805855.012784759,0.547583239148936,0.7894970602936441,0.00108125305649491,0.00100894455105768
0.0206959101497196,20.1799263154482,44.4497467769822,30.3140467221383,6.18568614793359,0.120210225113574,18150.8635212989,404808.227863015,0.626854410133366,0.857839076343009,0.00102813574727381,0.00100524546059951
0.095969088635873,35.7690393542498,28.4465449254448,30.5724322181474,15.5017553651903,-0.181448363343719,21803.5721202483,527744.168221895,0.7179171410654479,0.9629158781374471,0.0010873161421236699,0.0010089474400680801
0.670359068448888,25.9639552356582,46.7077976303594,23.7308682726137,9.73969320173841,0.191687804573122,12924.7787900902,752535.609693005,0.429841660559956,0.625734230107166,0.00105649388671469,0.0010082925145712901
